num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
5.0,64,2,0.4371511487108072,60,32.45772624015808,1000,0.001,15.0,,,140.0,40.0
5.0,64,2,0.2109274160832056,45,42.71220064163208,1000,0.001,20.0,,,140.0,40.0
5.0,64,2,0.1695517918709999,164,61.31006336212158,1000,0.001,25.0,,,140.0,40.0
5.0,64,2,0.1714555196427094,52,72.05295467376709,1000,0.001,30.0,,,140.0,40.0
5.0,64,2,0.2329407819305534,54,91.81342267990112,1000,0.001,35.0,,,140.0,40.0
5.0,64,2,0.1537674228356322,75,102.8283507823944,1000,0.001,40.0,,,140.0,40.0
10.0,64,2,0.5189932113360592,1,7.768316984176636,1000,0.01,1.0,,,140.0,40.0
10.0,64,2,0.4380437110785266,4,13.091957330703735,1000,0.01,5.0,,,140.0,40.0
10.0,64,2,0.3846755127302775,0,23.82091498374939,1000,0.01,10.0,,,140.0,40.0
10.0,64,2,0.3995874454601351,3,34.908746004104614,1000,0.01,15.0,,,140.0,40.0
10.0,64,2,0.3620331336922624,3,54.60762286186218,1000,0.01,20.0,,,140.0,40.0
10.0,64,2,0.3709415839398431,1,62.229026556015015,1000,0.01,25.0,,,140.0,40.0
10.0,64,2,0.3666550444854525,6,76.99564027786255,1000,0.01,30.0,,,140.0,40.0
10.0,64,2,0.3687968152926744,1,80.80409693717957,1000,0.01,35.0,,,140.0,40.0
10.0,64,2,0.2986676876050608,17,92.04585361480711,1000,0.01,40.0,,,140.0,40.0
10.0,64,2,0.5044683111152715,0,7.4265172481536865,1000,0.001,1.0,,,140.0,40.0
10.0,64,2,0.4146664103501141,2,13.143090009689333,1000,0.001,5.0,,,140.0,40.0
10.0,64,2,0.4051699103515443,1,23.81804323196411,1000,0.001,10.0,,,140.0,40.0
10.0,64,2,0.3782773547629777,5,34.93737244606018,1000,0.001,15.0,,,140.0,40.0
10.0,64,2,0.3842815066548695,3,45.815149784088135,1000,0.001,20.0,,,140.0,40.0
10.0,64,2,0.4554329095158028,0,56.5901460647583,1000,0.001,25.0,,,140.0,40.0
10.0,64,2,0.3607321353995505,2,77.78952813148499,1000,0.001,30.0,,,140.0,40.0
10.0,64,2,0.3948832435257064,0,88.9623920917511,1000,0.001,35.0,,,140.0,40.0
10.0,64,2,0.3366205269492553,8,92.364515542984,1000,0.001,40.0,,,140.0,40.0
