,feature,imp
640,num__x868,0.00027879694535501984
641,num__x697,0.00027582200226286205
642,num__x458,0.0002750360197990798
643,num__x86,0.00027499252915305286
644,num__x379,0.0002747679853472915
645,num__x1327,0.00027297782729894955
646,num__x1335,0.0002718739181455376
647,num__x150,0.00027172317740882073
648,num__x1073,0.0002693146299376204
649,num__x834,0.00026908989401018627
650,num__x1080,0.0002690882457119702
651,num__x732,0.00026906011822432454
652,num__x319,0.00026890066062219576
653,num__x105,0.0002663750777589949
654,num__x909,0.00026509690455295656
655,num__x104,0.0002640558618819489
656,num__x393,0.00026258204982367484
657,num__x589,0.0002622554681630411
658,num__x257,0.00025944033060786996
659,num__x1186,0.0002593196224659939
660,num__x1287,0.00025581253884974527
661,num__x1346,0.0002523814308784638
662,num__x963,0.0002515696922467695
663,num__x1252,0.0002502898216027215
664,num__x30,0.00024992235832166484
665,num__x1020,0.0002480371613272482
666,num__x865,0.0002478045716780634
667,num__x107,0.0002459166954360481
668,num__x100,0.00024560122550072315
669,num__x213,0.00024337941537336442
670,num__x1064,0.00024203628094558117
671,num__x618,0.00024177289863060254
672,num__x594,0.00024110396475862179
673,num__x139,0.00024088491028097773
674,num__x316,0.00024027898820604124
675,num__x1047,0.0002391418185343706
676,num__x143,0.00023412670209498602
677,num__x63,0.0002332436199159196
678,num__x938,0.00023260468980328887
679,num__x1284,0.00023252799044711563
680,num__x214,0.00023248241729617085
681,num__x747,0.00023011070383166412
682,num__x831,0.00022963511465950266
683,num__x508,0.00022864744229700702
684,num__x1417,0.00022753617740009196
685,num__x1113,0.00022607624432753745
686,num__x629,0.00022582813658619311
687,num__x1374,0.00022419729361838417
688,num__x491,0.00022401971769180857
689,num__x183,0.00022368007317840065
690,num__x534,0.00022171970980794888
691,num__x1318,0.00022123752776207858
692,num__x80,0.00022064513256223343
693,num__x1169,0.00021824981601292683
694,num__x1380,0.00021781123090659549
695,num__x1383,0.00021731350996011037
696,num__x571,0.00021543284809951192
697,num__x1158,0.00021517124839339041
698,num__x642,0.00021263338553547022
699,num__x757,0.00020908006569845782
700,num__x281,0.00020226694482945718
701,num__x981,0.00020191389956975933
702,num__x1009,0.00020095095275516752
703,num__x1102,0.00019945876069477118
704,num__x76,0.00019812788134391753
705,num__x1152,0.00019801835238482146
706,num__x424,0.0001972722972463865
707,num__x133,0.00019716496764383244
708,num__x687,0.0001965861467517057
709,num__x722,0.00019574868893416767
710,num__x570,0.000195678725009375
711,num__x402,0.0001946486417031744
712,num__x466,0.00019317525701796268
713,num__x358,0.00019201737583124774
714,num__x92,0.00019038153759994638
715,num__x516,0.00018943011779687976
716,num__x670,0.00018836933939331193
717,num__x832,0.0001880988346711385
718,num__x669,0.00018584035521707835
719,num__x710,0.0001821502125397265
720,num__x1098,0.0001813560203786578
721,num__x708,0.000179577029807979
722,num__x190,0.00017863237499660925
723,num__x878,0.00017820509329711043
724,num__x672,0.00017688321011419497
725,num__x562,0.0001749757028565996
726,num__x1162,0.00017462803079961744
727,num__x304,0.00017445764209883999
728,num__x761,0.00017349441231630203
729,num__x929,0.00017348823554774184
730,num__x711,0.00017341852673448285
731,num__x1362,0.00017064300843224232
732,num__x434,0.0001675445170601461
733,num__x983,0.00016712078107678535
734,num__x1350,0.00016578064294754604
735,num__x816,0.00016405860830399097
736,num__x1225,0.00016292671281928857
737,num__x1016,0.00016161492454634394
738,num__x719,0.00016010291717009852
739,num__x1035,0.00015953543233007643
740,num__x446,0.00015771316583090126
741,num__x917,0.00015762076022817154
742,num__x1196,0.00015665428147494147
743,num__x348,0.0001509374573564242
744,num__x5,0.0001505016722408026
745,num__x820,0.00014922595533103873
746,num__x222,0.0001411259562781979
747,num__x1044,0.0001409187905141523
748,num__x449,0.00014069933967241714
749,num__x585,0.00013899264951548057
750,num__x500,0.00013843913676569653
751,num__x72,0.00013427646565160052
752,num__x324,0.00013421210305572195
753,num__x397,0.00013371537726838585
754,num__x305,0.00013360372181796492
755,num__x1363,0.00013293486634431795
756,num__x1357,0.00013051037712472272
757,num__x1268,0.00012954581619986378
758,num__x875,0.000128296782269163
759,num__x390,0.00012618675639947122
760,num__x425,0.00012562814070351757
761,num__x530,0.00012137621622447041
762,num__x1019,0.00011847007922433209
763,num__x279,0.00011738502287503009
764,num__x360,0.0001162654205398517
765,num__x770,0.00011543977055449322
766,num__x1416,0.00011231448054552745
767,num__x970,0.00011191047162270182
768,num__x262,0.00011145609426001113
769,num__x2,0.00011144278606965173
770,num__x544,0.00011142948105698821
771,num__x94,0.00011057820410338417
772,num__x630,0.00010784901138406228
773,num__x1394,0.00010712927772369179
774,num__x154,0.0001068170907345176
775,num__x1236,0.00010672287846849364
776,num__x242,0.00010507021610816654
777,num__x413,0.00010160089871627877
778,num__x928,0.00010151772146311632
779,num__x1041,0.00010066843843118306
780,num__x1179,0.000100642442450377
781,num__x1349,9.822788870178814e-05
782,num__x441,9.736063228207621e-05
783,num__x888,9.719121649189456e-05
784,num__x383,9.626677448545417e-05
785,num__x572,9.527376625077772e-05
786,num__x1202,9.344875073775327e-05
787,num__x120,9.33818919171302e-05
788,num__x1243,9.295778388643226e-05
789,num__x106,9.177635551261922e-05
790,num__x526,8.417508417508418e-05
791,num__x1195,8.415484491464294e-05
792,num__x1307,8.393285371702638e-05
793,num__x566,8.386246555648735e-05
794,num__x116,8.361204013377926e-05
795,num__x1298,8.341277407054336e-05
796,num__x514,8.050813496834208e-05
797,num__x452,7.840654033447731e-05
798,num__x344,7.575641958685385e-05
799,num__x1030,7.222355353196477e-05
800,num__x1281,7.125399802617645e-05
