num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
100.0,64,2,0.3164791225082832,1,47.27235960960388,1000,0.01,40.0,,,100.0,40.0
100.0,64,2,0.2977288556392903,0,15.76255488395691,1000,0.001,1.0,,,100.0,40.0
100.0,64,2,0.2719745671815177,0,16.640915155410767,1000,0.001,5.0,,,100.0,40.0
100.0,64,2,0.3610112342896039,0,20.07613444328308,1000,0.001,10.0,,,100.0,40.0
100.0,64,2,0.3018495469853811,0,16.355530738830566,1000,0.001,15.0,,,100.0,40.0
100.0,64,2,0.3478365909207189,2,20.14574694633484,1000,0.001,20.0,,,100.0,40.0
100.0,64,2,0.3182552217769948,0,22.260692358016968,1000,0.001,25.0,,,100.0,40.0
100.0,64,2,0.3561113194979075,0,27.624711751937863,1000,0.001,30.0,,,100.0,40.0
100.0,64,2,0.3181524253474339,0,42.37679386138916,1000,0.001,35.0,,,100.0,40.0
100.0,64,2,0.3109789334514148,0,46.45316076278687,1000,0.001,40.0,,,100.0,40.0
300.0,64,2,0.3434271515389735,0,15.471193313598633,1000,0.01,1.0,,,100.0,40.0
300.0,64,2,0.3585419745644528,0,20.462847232818604,1000,0.01,5.0,,,100.0,40.0
300.0,64,2,0.3489630718196966,0,20.43965196609497,1000,0.01,10.0,,,100.0,40.0
300.0,64,2,0.3525356788160418,2,24.961020708084103,1000,0.01,15.0,,,100.0,40.0
300.0,64,2,0.3358914518582008,0,26.049267292022705,1000,0.01,20.0,,,100.0,40.0
300.0,64,2,0.3383680928560234,0,30.542988777160645,1000,0.01,25.0,,,100.0,40.0
300.0,64,2,0.3552851572577694,0,35.25577664375305,1000,0.01,30.0,,,100.0,40.0
300.0,64,2,0.3597772812438186,0,40.44667935371399,1000,0.01,35.0,,,100.0,40.0
300.0,64,2,0.3402713573859591,0,41.13145995140076,1000,0.01,40.0,,,100.0,40.0
300.0,64,2,0.2908335499379563,0,15.635255336761476,1000,0.001,1.0,,,100.0,40.0
300.0,64,2,0.3179182824782672,0,16.646190404891968,1000,0.001,5.0,,,100.0,40.0
300.0,64,2,0.3603863875848327,0,21.331997632980347,1000,0.001,10.0,,,100.0,40.0
300.0,64,2,0.3258975399773688,0,25.729918003082275,1000,0.001,15.0,,,100.0,40.0
300.0,64,2,0.3651317329005426,0,27.53286814689636,1000,0.001,20.0,,,100.0,40.0
300.0,64,2,0.3403299494237129,0,32.68987250328064,1000,0.001,25.0,,,100.0,40.0
300.0,64,2,0.3417995123711278,0,37.43140769004822,1000,0.001,30.0,,,100.0,40.0
300.0,64,2,0.3641828761568398,0,42.21207046508789,1000,0.001,35.0,,,100.0,40.0
300.0,64,2,0.3608301661200879,0,43.177862882614136,1000,0.001,40.0,,,100.0,40.0
,64,2,0.1774485618003451,0,15.573334693908691,1000,0.001,,,2.0,100.0,40.0
,64,2,0.2407463213692373,0,17.456221342086792,1000,0.001,,,10.0,100.0,40.0
,64,2,0.2589702157374276,1,38.85940289497376,1000,0.001,,,50.0,100.0,40.0
,64,2,0.2250719694720434,0,16.063778400421143,1000,0.01,,,2.0,100.0,40.0
,64,2,0.2318090447663879,0,17.24794363975525,1000,0.01,,,10.0,100.0,40.0
,64,2,0.240597075842152,0,37.78809118270874,1000,0.01,,,50.0,100.0,40.0
,64,3,0.1975837205401286,0,16.398271083831787,1000,0.001,,,2.0,100.0,40.0
,64,3,0.2419886983518463,0,16.8616464138031,1000,0.001,,,10.0,100.0,40.0
,64,3,0.2557882590756731,0,36.08286786079407,1000,0.001,,,50.0,100.0,40.0
,64,3,0.1735398624876026,0,15.6315598487854,1000,0.01,,,2.0,100.0,40.0
,64,3,0.263438988827087,1,16.532325983047485,1000,0.01,,,10.0,100.0,40.0
