,feature,imp
248,num__x1602,0.001047025720143641
249,num__x1984,0.0010451627622029668
250,num__x244,0.0010351998817510445
251,num__x2663,0.0010342302887189636
252,num__x699,0.0010331868328177405
253,num__x3047,0.0010331505920027793
254,num__x690,0.0010330125537087902
255,num__x2859,0.001029723960922749
256,num__x2685,0.0010247024932038109
257,num__x396,0.00101300313169202
258,num__x2660,0.0010117722598442028
259,num__x3535,0.0010116131007642756
260,num__x1830,0.001008372926585907
261,num__x3254,0.0010028320337530513
262,num__x2049,0.000998919726065189
263,num__x3560,0.0009848294977227458
264,num__x944,0.0009831123316966692
265,num__x634,0.0009817478820646618
266,num__x1950,0.0009807211466867094
267,num__x2078,0.0009753983980893502
268,num__x1619,0.0009700330727173289
269,num__x3434,0.0009696268723833776
270,num__x3537,0.0009684012797576606
271,num__x1512,0.0009652439945220547
272,num__x2339,0.000964208304073353
273,num__x3151,0.0009613196861716842
274,num__x404,0.0009607036142343688
275,num__x1611,0.0009550789226995398
276,num__x3564,0.000950111298908452
277,num__x973,0.0009470575817244882
278,num__x3603,0.0009470323118026427
279,num__x149,0.0009460018389840527
280,num__x1073,0.0009457056118325617
281,num__x2783,0.0009453770102615149
282,num__x3105,0.000943257681719801
283,num__x2111,0.0009421466568159635
284,num__x2798,0.0009402144087966996
285,num__x917,0.0009400414233861857
286,num__x1635,0.0009382573895111207
287,num__x1989,0.0009378137767538265
288,num__x2290,0.0009370868235810104
289,num__x3144,0.0009316064164267829
290,num__x406,0.0009253364015864097
291,num__x211,0.0009191390268760312
292,num__x2533,0.0009188285164132895
293,num__x1038,0.0009172457689875725
294,num__x2230,0.00091347625705655
295,num__x1311,0.0009077866765087061
296,num__x2713,0.0009038528960561751
297,num__x472,0.0009010382310934452
298,num__x1508,0.0008981458116784158
299,num__x3639,0.0008980007609785545
300,num__x1266,0.0008974689805821632
301,num__x3572,0.0008971124389949809
302,num__x2553,0.0008964178961869392
303,num__x672,0.000893610432846815
304,num__x2762,0.0008898724734328421
305,num__x1721,0.0008837062098386448
306,num__x2731,0.0008836405226086592
307,num__x257,0.0008833938833887642
308,num__x3606,0.0008799948863881737
309,num__x395,0.0008799526685478432
310,num__x2982,0.0008754033409005304
311,num__x2327,0.000874330154532188
312,num__x2627,0.0008680318619947278
313,num__x1851,0.0008653781851448825
314,num__x2042,0.0008609478058963593
315,num__x1008,0.0008605239453712131
316,num__x2191,0.0008603355627475725
317,num__x678,0.0008591367324051019
318,num__x110,0.0008582513330023547
319,num__x575,0.0008568941832154834
320,num__x2278,0.0008542037749362979
321,num__x1379,0.000852831218556496
322,num__x466,0.000850089287757345
323,num__x1702,0.0008432340343836095
324,num__x560,0.0008430413757366254
325,num__x2081,0.0008407344710981415
326,num__x1075,0.0008371750857483932
327,num__x2584,0.0008371274300875342
328,num__x554,0.000835283013194307
329,num__x1988,0.0008348548868210859
330,num__x1993,0.0008338171035196641
331,num__x37,0.0008337759683194455
332,num__x3241,0.0008337562442503197
333,num__x1771,0.0008253844154752752
334,num__x2038,0.0008248420479797096
335,num__x1093,0.0008246051785192886
336,num__x1170,0.0008237075309396538
337,num__x459,0.000823162340637052
338,num__x2913,0.0008220669306894867
339,num__x2231,0.0008190254636083083
340,num__x3136,0.0008166089238675095
341,num__x2456,0.0008164032566348059
342,num__x2377,0.0008153622916651175
343,num__x2302,0.0008140958117776831
344,num__x2696,0.0008137984934424219
345,num__x2226,0.0008120450124340382
346,num__x1335,0.0008082084455308928
347,num__x849,0.0008063889379571917
348,num__x3277,0.0008015199212860288
349,num__x2718,0.0007962545956142958
350,num__x1102,0.0007961129048798596
351,num__x3060,0.0007944977585996733
352,num__x1158,0.0007942903612309842
353,num__x3664,0.0007923040582294384
354,num__x1018,0.0007918887195129295
355,num__x761,0.0007916217340170049
356,num__x1708,0.0007910152198290382
357,num__x3323,0.0007876339076316779
358,num__x2276,0.0007836348503301327
359,num__x654,0.0007825421499226051
360,num__x3108,0.0007795962627525267
361,num__x2429,0.0007785770117897903
362,num__x2095,0.0007773349604252058
363,num__x1699,0.0007765307968235352
364,num__x3208,0.0007750678322692686
365,num__x2756,0.0007750662667452714
366,num__x1605,0.0007745514135927671
367,num__x1831,0.0007729710239494057
368,num__x210,0.0007723539320058064
369,num__x165,0.0007701115377991067
370,num__x2437,0.0007696597230258337
371,num__x3527,0.0007693429324393841
372,num__x546,0.0007625890335781751
373,num__x2991,0.0007614218501185659
374,num__x1192,0.0007598595730101513
375,num__x2518,0.000758710451719667
376,num__x1177,0.0007576598076137764
377,num__x1260,0.0007574588927095685
378,num__x1155,0.0007553461784868608
379,num__x3120,0.0007547606322651204
380,num__x2359,0.0007546127407975063
381,num__x1403,0.0007539619559064237
382,num__x841,0.0007537412698317411
383,num__x1416,0.0007531612272769786
384,num__x390,0.0007496470472646185
385,num__x613,0.0007441595161903158
