num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
0.0,64,2,0.3183978130126508,0,8.545547485351562,1000,0.001,30.0,,,120.0,41.0
0.0,64,2,0.3459787591544641,1,8.536468505859375,1000,0.001,35.0,,,120.0,41.0
0.0,64,2,0.3249427495971819,0,8.726220846176147,1000,0.001,40.0,,,120.0,41.0
1.0,64,2,0.3270193719083902,37,9.362428188323976,1000,0.01,1.0,,,120.0,41.0
1.0,64,2,0.0441379310344827,838,17.948811531066895,1000,0.01,5.0,,,120.0,41.0
1.0,64,2,0.1960951448351248,364,30.075303554534912,1000,0.01,10.0,,,120.0,41.0
1.0,64,2,0.101444477823452,494,42.37932276725769,1000,0.01,15.0,,,120.0,41.0
1.0,64,2,0.0524190614912211,329,54.982874631881714,1000,0.01,20.0,,,120.0,41.0
1.0,64,2,0.1838893412115008,160,65.40008354187012,1000,0.01,25.0,,,120.0,41.0
1.0,64,2,0.1967381244881245,208,75.8311595916748,1000,0.01,30.0,,,120.0,41.0
1.0,64,2,0.1960951448351248,195,90.5362949371338,1000,0.01,35.0,,,120.0,41.0
1.0,64,2,0.1838893412115008,259,101.42315340042114,1000,0.01,40.0,,,120.0,41.0
1.0,64,2,0.235080433461081,58,9.700662851333618,1000,0.001,1.0,,,120.0,41.0
1.0,64,2,0.1092239875335392,163,17.767571926116943,1000,0.001,5.0,,,120.0,41.0
1.0,64,2,0.0755778316873694,320,31.92983174324036,1000,0.001,10.0,,,120.0,41.0
1.0,64,2,0.2331799097848716,206,43.54473376274109,1000,0.001,15.0,,,120.0,41.0
1.0,64,2,0.1967381244881245,473,55.05675959587097,1000,0.001,20.0,,,120.0,41.0
1.0,64,2,0.1960951448351248,236,65.6589138507843,1000,0.001,25.0,,,120.0,41.0
1.0,64,2,0.2331799097848716,99,79.36372876167297,1000,0.001,30.0,,,120.0,41.0
1.0,64,2,0.2331799097848716,184,90.30654835700987,1000,0.001,35.0,,,120.0,41.0
1.0,64,2,0.1468345027455765,205,101.64493918418884,1000,0.001,40.0,,,120.0,41.0
3.0,64,2,0.4239626349005659,26,9.501864433288574,1000,0.01,1.0,,,120.0,41.0
3.0,64,2,0.0402946267383049,0,18.10615515708924,1000,0.01,5.0,,,120.0,41.0
3.0,64,2,0.2456554507359381,426,29.78514218330384,1000,0.01,10.0,,,120.0,41.0
0.0,64,2,0.3392592170806311,0,4.592285871505737,1000,0.01,1.0,,,120.0,40.0
0.0,64,2,0.3482789900094851,0,4.289747714996338,1000,0.01,5.0,,,120.0,40.0
3.0,64,2,0.2874203171094555,20,33.53287625312805,1000,0.01,15.0,,,120.0,41.0
0.0,64,2,0.3396782109765918,0,4.726642847061157,1000,0.01,10.0,,,120.0,40.0
